screen_name,date,tweet,likes,retweets 
chrisnelder,2020-03-21 17:51:56,"Holy moly, @liamdenning must have put a fresh edge on his rapier before penning this one. 
https://t.co/XLhv9seCuY https://t.co/2k60ymAuAp",7,4
chrisnelder,2020-03-21 06:04:07,"@LWinthorpe There is going to be deep damage from this I think. “Not priced in yet,” as they say. Hey who’s up for some totally degenerate triple leveraged inverse ETFs?",0,0
chrisnelder,2020-03-21 05:56:42,@LWinthorpe I think there are some good clues to be had in thinking about it in terms of generational wealth.,0,0
chrisnelder,2020-03-21 04:31:32,"@ericmbudd Impact management, yes. Mitigation, no.",1,0
chrisnelder,2020-03-21 03:41:02,@ZaneSelvans Eeeeyah hard pass.,0,0
chrisnelder,2020-03-21 00:26:41,@tomtomorrow I will settle for whatever you manage to produce. I know it will be good. And I hope my readers and listeners will be likewise accepting of whatever I manage to get done.,2,0
chrisnelder,2020-03-21 00:25:41,"Right there with ya, sister. https://t.co/k7d9ytVYh1",15,0
chrisnelder,2020-03-20 23:51:15,"@gilbeaq I mean...it doesn't take much imagination to see where this leads to, three months from now...",1,0
chrisnelder,2020-03-20 23:50:26,@skycedar Interesting. Thanks for the report!,0,0
chrisnelder,2020-03-20 23:32:21,"And when they ask you, ""How did the slow descent into madness begin?"" tell them, ""Innocently enough..."" https://t.co/RdjzPQeohH",22,1
chrisnelder,2020-03-20 23:29:43,"@skycedar Useful information, thank you. What methods have you used to find open lots? Do you use apps like PlugShare or...?",0,0
chrisnelder,2020-03-20 22:28:21,@skycedar What kinds of public lots are you referring to?,0,0
chrisnelder,2020-03-20 16:44:33,@taykuy Yeah yeah yeah but what are you cooking?,1,0
chrisnelder,2020-03-19 22:59:00,@billgriffith1 @MLiebreich https://t.co/hZol2r6u0J,2,0
chrisnelder,2020-03-19 22:22:44,@jjmartens7 Hey Joe. Excellent to see this kind of action... we're calling for similar action on EV charging infrastructure in our latest report: https://t.co/Gb74leT05B,4,3
chrisnelder,2020-03-19 20:12:19,False. Some will come out as amazing cooks with a drinking problem. https://t.co/4OkSFFfXFX,41,1
chrisnelder,2020-03-19 20:11:37,@MattFrommer Indeed. Though I'm not so sure about the drum circles.,0,0
chrisnelder,2020-03-19 19:56:59,"Oh, bravo, TRC. Why don't you take that idea and mail it to two months ago when it might have been helpful. https://t.co/Hn2uWO0vdq https://t.co/5wKvT8bhtS",1,0
chrisnelder,2020-03-19 18:40:53,@brianreports I endorse that goal.,1,0
chrisnelder,2020-03-19 18:19:52,@MarkSilberg That was me yesterday.,0,0
chrisnelder,2020-03-19 17:57:18,@DustinMulvaney Our first day of spring: https://t.co/zObYLWaxOd,2,0
chrisnelder,2020-03-19 17:49:47,@MarkSilberg @JonDC51 @BSmithwood @CuciniNelderini @apoorv_bh89 https://t.co/q1tI22y3Sy,0,0
chrisnelder,2020-03-19 17:44:49,@JonDC51 @BSmithwood @CuciniNelderini @apoorv_bh89 @MarkSilberg It was dormant for a long time but now...what else is there to do?,0,0
chrisnelder,2020-03-19 17:39:40,@JonDC51 @BSmithwood @CuciniNelderini @apoorv_bh89 I just realized that my final update didn't post! Now it's up: https://t.co/NjFmPRJhgo,1,0
chrisnelder,2020-03-19 17:26:19,"@JonDC51 @BSmithwood @CuciniNelderini I wasn't planning to, but given the slate of cooking plans I have on deck, I may have to, just to make room in the freezer. It's one way to maintain my sanity.",3,0
chrisnelder,2020-03-19 16:59:43,"@Morgan_03 Interesting. So what will the effect, other than reduced liquidity? Poorer price discovery, and more volatility, across the board?",1,0
chrisnelder,2020-03-19 16:56:49,"Bidders at auction for 78m acres of offshore GOM oil &amp; gas drilling rights. Do ya feel lucky, punk? Well, do ya? https://t.co/4v2JVPLtKw",5,2
chrisnelder,2020-03-19 16:54:54,"And if you're not a subscriber yet, no time like the present with our Covid homebound special! See discount options here: https://t.co/74YnxomdVx
You'll be shocked at how interesting 3 hours of discussion about IPCC modeling can be! https://t.co/DyuSELLFXT",2,1
chrisnelder,2020-03-19 16:52:35,"@EliasHinckley Considering that I am holed up alone in the house, I am beginning to wonder what effect it will have on me to have no direct social contact for weeks/months. We're going to have some interesting sociological data out of this.",0,0
chrisnelder,2020-03-19 16:51:26,@djpickel Yeah I suspect we're all going to be developing some new modes of engagement before this is over. Maybe you can talk over the fences like we used to do...,0,0
chrisnelder,2020-03-19 16:49:28,@BSmithwood LOL I am! See the @CuciniNelderini feed for what I got up to yesterday.,1,0
chrisnelder,2020-03-19 04:56:06,@JoelTH There are a lot of estimates...,0,0
chrisnelder,2020-03-19 02:17:57,"I’m seeing neighbors I have never seen in 4.5 years of living here, and suddenly realizing that we’re going to be seeing each other in our backyards for weeks to come. It’s beginning to dawn on me how we’re all going to be changed by this, especially if it goes on for months.",57,4
chrisnelder,2020-03-19 02:01:19,@howardlindzon In what ways is the 2008/9 playbook helpful right now?,0,0
chrisnelder,2020-03-18 23:37:47,"ICYMI earlier: Since a lot of folks are homebound and looking for stuff to do right now, we're offering discounted @TransitionShow subscriptions to our full catalog of 117 complete shows for individuals, students and institutions. See the options here: https://t.co/74YnxomdVx https://t.co/9vyL7K7lph",3,3
chrisnelder,2020-03-18 22:47:05,Full marks! Bravo. https://t.co/Mkejzq48cP,2,0
chrisnelder,2020-03-18 20:55:14,"@gilbeaq Just making it clear that unconstrained production by other countries is ""bullying"" but unconstrained production by US producers is the awesomest.",8,0
chrisnelder,2020-03-18 20:37:51,"@daveregrets You smoke 16 pounds, and whaddya get? About 45 delicious pulled pork sandwiches, that's what.",0,0
chrisnelder,2020-03-18 20:35:10,@daveregrets Fear not. Nothing will survive 8 hours of this. https://t.co/jk3obs4hzz,1,0
chrisnelder,2020-03-18 20:17:47,@W_J_Henry @Sammy_Roth @benserrurier @tipvortice @joshdr83 @cody_a_hill Really. I want your timeline then.,0,0
chrisnelder,2020-03-18 20:17:24,"@ToddSullivan No doubt. Just saying that we are not yet on track to mimic South Korea's success, and that we need to be testing at a helluvalot higher rate than we are now if we want to succeed that way.",1,0
chrisnelder,2020-03-18 19:59:22,@ToddSullivan https://t.co/5oE1UXD5VA,1,0
chrisnelder,2020-03-18 16:32:55,"And since we know a lot of folks are homebound and looking for stuff to do right now, we're offering discounted subscriptions to our full catalog of 117 complete shows for individuals, students and instititions. See the options here:  https://t.co/74YnxomdVx https://t.co/9vyL7K7lph",4,1
chrisnelder,2020-03-18 16:26:40,@sidsareen Indeed,1,0
chrisnelder,2020-03-18 16:02:09,"In energetic terms, that's $9 for as much energy as a fit human (~100 watts of output) could produce in about a decade of physical labor. https://t.co/SfnDnk5Dqt",30,11
chrisnelder,2020-03-18 15:53:55,"@Noahpinion Damn, for a second there I thought you were going to go full Quadrophenia",1,0
chrisnelder,2020-03-18 15:49:50,"goodnight frack pad
goodnight well
goodnight oil we can't sell
goodnight tanks
goodnight pipes
hope we don't run out of wipes",195,34
chrisnelder,2020-03-18 15:37:04,@DustinMulvaney Um....,1,0
chrisnelder,2020-03-18 15:26:54,"Oh yeah, and say goodnight, oil sands, as well. https://t.co/0RNlXtC12E",8,4
chrisnelder,2020-03-18 15:22:32,"Say goodnight, frackers. https://t.co/MUoC5zsHRe",128,32
chrisnelder,2020-03-18 15:15:00,"Wow! I have subscribed to The Sun Magazine continuously since the mid-80s, and read every issue cover to cover. It's been my soul food for my entire adult life. It's a great way to get through these trying home-bound days. Check it out. You'll feel better. https://t.co/8ZOAUlLCzd",26,5
chrisnelder,2020-03-18 05:41:49,@RRapier What sort of “clay-like material” is there in a refinery? https://t.co/rYKpMweV77,0,0
chrisnelder,2020-03-17 22:19:33,"@benserrurier @cody_a_hill @Sammy_Roth And I have already been burned once by not realizing that a tweet was sent at midnight, suggesting a very coal-heavy grid where there wasn't one...",2,0
chrisnelder,2020-03-17 22:18:30,@msuster See this thread: https://t.co/kwzO7kmO4y,2,0
chrisnelder,2020-03-17 22:15:04,@cody_a_hill @Sammy_Roth That I believe. Thanks.,1,0
chrisnelder,2020-03-17 22:11:22,@Sammy_Roth Any idea what the negative numbers mean? And why solar would be negative?,2,0
chrisnelder,2020-03-17 21:21:18,"@derek_brower Guh. Hang tough, buddy. May you all be restored to full health soon!",1,0
chrisnelder,2020-03-17 19:09:52,@A_Siegel Never heard of that rule of thumb...no opinion on that.,0,0
chrisnelder,2020-03-17 18:59:10,@A_Siegel Pretty much.,1,0
chrisnelder,2020-03-17 18:57:12,"@tommatzzie @JosephMajkut @estee_nj @dotcommodity @jbreuckm @jsatrom @fedup551 You can call it what you like. The folks in DC sponsoring the stimulus bill are calling it just that, and they definitely do expect it to work like a stimulus, because that's what they're saying. ?!",0,0
chrisnelder,2020-03-17 18:52:57,@tommatzzie @JosephMajkut @estee_nj @dotcommodity @jbreuckm @jsatrom @fedup551 Um yeah that's exactly my point. But they're not talking about after the crisis. They're talking about now.,1,0
chrisnelder,2020-03-17 18:52:22,"@Morgan_03 I don't, but I see no reason not to try! 

I do have a lot of experience making regular flour dough crusts.",0,0
chrisnelder,2020-03-17 18:49:35,@Morgan_03 Sounds like an excellent opportunity to start experimenting with your own pizza dough. LMK if I can help.,0,0
chrisnelder,2020-03-17 18:48:10,"@JosephMajkut @tommatzzie @estee_nj @dotcommodity @jbreuckm @jsatrom @fedup551 I haven't heard anyone actually make that argument. I have heard a lot of chatter about ""getting the economy going again"" and replaying the 2008/9 playbook, dropping money out of helicopters, etc. Which WILL NOT WORK THIS TIME.",1,0
chrisnelder,2020-03-17 18:37:53,"@tommatzzie @dotcommodity @estee_nj @jbreuckm @jsatrom @fedup551 There's no misread. There are two distinct bills under consideration right now, as the articles I linked explain. One is a relief bill. The other is a stimulus bill. You are talking about the former. I am talking about the latter.",1,0
chrisnelder,2020-03-17 18:35:05,@tommatzzie @dotcommodity @estee_nj @jbreuckm @jsatrom @fedup551 No doubt. That's just...not what I was referring to.,0,0
chrisnelder,2020-03-17 18:34:29,@dotcommodity @tommatzzie @estee_nj @jbreuckm @jsatrom @fedup551 Right. That's my point.,0,0
chrisnelder,2020-03-17 18:08:35,"@tommatzzie @estee_nj @dotcommodity @jbreuckm @jsatrom @fedup551 For example: 
https://t.co/xTeFHF3dM7

https://t.co/RP7jOABb1C

https://t.co/LG8qxlEHt7

Note: ""direct cash payments...to stimulate consumer spending""...not to just cover basic expenses. Lots of stuff in there from tax relief to direct payments to certain industries.",0,0
chrisnelder,2020-03-17 18:03:03,"@tommatzzie @estee_nj @dotcommodity @jbreuckm @jsatrom @fedup551 For some reason you all interpreted my tweet as being about coronavirus *aid* (food, rent, groceries, etc.). But it was about *stimulus* designed to get the economy going again, NOT to help people in economic hardship.",0,0
chrisnelder,2020-03-17 04:51:39,"Very helpful scenario-based analysis here of infection rates, fatality rates, hospital bed need, etc. https://t.co/EESfQqh7e8",7,3
chrisnelder,2020-03-17 03:46:07,@cleantechinv Just make sure you have the right end and you’re not trying to pull a knot through your flesh. #ouch,1,0
chrisnelder,2020-03-17 03:44:51,"@cleantechinv It’s not hard to do, actually. You can do it. Just cut them through and then carefully pull out the bits of thread with tweezers.",4,0
chrisnelder,2020-03-17 03:42:05,@daveregrets Hell I’m starting to miss #RCP85IsBollox,4,0
chrisnelder,2020-03-17 03:39:39,@jtemple Definitely points for creativity. Somebody needs to start compiling a cookbook of shelter-in-place recipes.,1,0
chrisnelder,2020-03-17 03:37:55,@BenPaulos Excellent choice!,0,0
chrisnelder,2020-03-17 03:25:56,"Am I missing something here, or is there a fundamental logical error in any proposal to stimulate consumer demand if everyone is locked down at home, and contract/hourly workers aren’t getting hours? Yeah yeah Amazon but that doesn’t begin to cover the spending deficit.",61,5
chrisnelder,2020-03-17 01:24:51,"@DavidPomerantz @daveregrets I have practiced this quite a bit. If you look at the @CuciniNelderini timeline, you'll see the angle/framing I finally landed on.",2,0
chrisnelder,2020-03-17 00:55:33,"@alexqgb Oh, MacArthur Maze. Never change.",3,0
chrisnelder,2020-03-16 23:38:16,"@holz_bau Charcuterie it is. 

Damn...tough time to be moving. Good luck with that.",1,0
chrisnelder,2020-03-16 23:35:13,@holz_bau Could be worse!,1,0
chrisnelder,2020-03-16 23:34:30,"@holz_bau Another way you could go is pasta (preferably penne). Chop the gouda, salami, and tomatoes, heat a little olive oil or butter with some crushed garlic, and toss it all with the pasta. If you have any basil (fresh or dried) toss some of that up in there too.",1,0
chrisnelder,2020-03-16 23:31:00,@holz_bau Actually that's a pretty decent charcuterie plate right there. Esp. if you add a little bread or crackers. Maybe something pickled to round it out.,1,0
chrisnelder,2020-03-16 23:29:39,For a sample of what I like to do... see @CuciniNelderini,1,0
chrisnelder,2020-03-16 23:27:41,@tommatzzie But grocery stores are allowed to stay open. (naturally),1,0
chrisnelder,2020-03-16 23:25:55,Allow me to echo that offer. I like a challenge. This lockdown is an excellent excuse to step up your cooking skills! https://t.co/qwQhNFrGid,5,0
chrisnelder,2020-03-16 23:19:39,@tommatzzie How's that?,0,0
chrisnelder,2020-03-16 22:59:28,"But liquor stores and marijuana dispensaries will remain open, so we'll get through this. Time to try out those recipes that take 12 hours to make? https://t.co/1FzfFk27b6",11,0
chrisnelder,2020-03-16 19:11:39,"Yeah, we're working at home in Harrisburg
Working at home in Petersburg
Working in the clampdown
https://t.co/26LKv5cXCG",3,1
chrisnelder,2020-03-16 17:59:34,"@mims Just spotted this in Boulder. The dad uses it to get his four kids around. Designed for this purpose, with battery assisted bike to manage the weight. Pretty cool. https://t.co/ZYun5vk8Bu",2,0
chrisnelder,2020-03-16 15:34:18,"In which @MCL1965 ties together his work on ICE vs EVs (which we discussed in @TransitionShow Ep. 110 https://t.co/CniwGvxulT) with the current oil price war dynamics, to speculate that maybe Saudi is shifting to a volume-, rather than a price-led, strategy. https://t.co/CkrTilZH2V",6,3
chrisnelder,2020-03-16 03:51:59,"@daveregrets Crazy, man. Really puttin' the ""goo"" in ragu.",0,0
chrisnelder,2020-03-15 22:23:31,@JoelTH Oy!,0,0
chrisnelder,2020-03-15 20:12:39,Florida. https://t.co/cuoGPkCIve,3,0
chrisnelder,2020-03-15 17:11:34,"Couldn't have said it better myself! 

We also have some educational episodes coming up, perfect for teaching energy online! https://t.co/dqyXltowxR",11,1
chrisnelder,2020-03-15 02:40:28,"@arindube ""Hoarding"" has a negative connotation. How about ""employee retention,"" which explains more accurately what you're talking about, and assigns more value to a person than the term ""labor?""",1,0
chrisnelder,2020-03-14 19:43:38,"So you're all hunkered down on a weekend with no place to go. How about diving into this meaty discussion of the world's climate modeling in preparation for Part 2, which drops on Wednesday? https://t.co/aoq4W2KJnT",16,1
chrisnelder,2020-03-12 22:34:37,"@laurenleygold @AriCostello That photo was from last year 
https://t.co/qjkyz0gUoD",0,0
chrisnelder,2020-03-12 22:29:03,@mims I expect some good writing to come out of this era though.,4,1
chrisnelder,2020-03-12 22:01:24,"""Cancel culture"" is having a hell of a month.",9,0
chrisnelder,2020-03-12 02:04:41,@gbrooksenglish Were you under the impression that this was a negotiation? I gave you my answer the first time.,0,0
chrisnelder,2020-03-11 23:02:19,"@BobWeir You're an inspiration to us all, Bobby! Get it!",1,0
chrisnelder,2020-03-11 21:11:43,"When it comes to energy, Republicans hate ""picking winners,"" but they will pick losers no matter what it takes. ""legislators removed Democratic Senate and House representatives from the discussion"" https://t.co/8PseXYcefj",61,21
chrisnelder,2020-03-11 21:03:48,"@Neil_Irwin You're not the only one with those spidey senses going off... ""outsized movements in CDS"" https://t.co/Q1qp3hQ1Az",1,0
chrisnelder,2020-03-11 04:15:21,@Morgan_03 Big pharma?,1,0
chrisnelder,2020-03-11 02:01:36,"@jaketapper ""prohibitive?""",4,0
chrisnelder,2020-03-10 17:40:26,@MoonZappa That put a big ol' smile on my face. 👍,0,0
chrisnelder,2020-03-10 00:01:15,Guess it’s time to pull the trigger on renting that storage unit and stuffing it full of TP… https://t.co/nkE9nCromi,5,0
chrisnelder,2020-03-09 23:45:35,And that’s right around the capacity factor where they start getting closed for good… https://t.co/2F4AzDOULl,82,19
chrisnelder,2020-03-09 15:58:28,"@davidfickling @JasonBordoff @dfirgs @rhodium_group @Stphn_Lacey @Peters_Glen @CampanaleMark All depends on how low oil prices are, and for how long….",1,0
chrisnelder,2020-03-09 15:34:03,I believe that. Nominate her anyway. https://t.co/OaVPnr1Dx0,18,3
chrisnelder,2020-03-09 11:44:33,@liamdenning @NatBullard Or.. https://t.co/4BlQNFpdHV,5,1
chrisnelder,2020-03-09 03:03:52,@NatBullard @liamdenning So many unthinkable things to think about...,2,0
chrisnelder,2020-03-09 02:51:53,"@bencasselman @ConstanceHunter Looks awesome, man!",1,0
chrisnelder,2020-03-09 02:48:53,"@NatBullard @EddyElfenbein Ah, right... so just read my last tweet to you as ""S&amp;P500"" not ""SPX""",0,0
chrisnelder,2020-03-09 02:47:23,"@NatBullard For me, the watershed moment was when the utility sector took a heavier SPX weighting than ""energy"" a week or so ago, as @liamdenning observed. So when are the equities on the right side of #energytransition going to have an identifiable sector in the SPX?",2,0
chrisnelder,2020-03-09 02:43:06,"Sure, if by ""energy"" you mean fossil fuels (#oldschool). Meanwhile... $IBDRY is up 18.8% YTD, $SPWR is up 9.6%, $TAN is up 19.7%, and... you get the picture. #energytransition https://t.co/EyyML0RuJB",50,7
chrisnelder,2020-03-09 02:07:50,@leslietron @stevelevine @MBazilian @Ed_Crooks @KFJ_FP @liamdenning @russellgold @OilSheppard @EliasHinckley @peter_kiernan @websterdrake @CostaSamaras @robinenergy https://t.co/OL76ulqU0R,11,3
chrisnelder,2020-03-08 22:12:51,@MBazilian @stevelevine @leslietron @Ed_Crooks @KFJ_FP @liamdenning @russellgold @OilSheppard @EliasHinckley @peter_kiernan @websterdrake @CostaSamaras @robinenergy $31.41 per @OilSheppard’s tweet. Yow!,0,0
chrisnelder,2020-03-08 17:33:58,"@brianreports Also, should you find yourself in SF, remember: Two wrongs don’t make a right, but three rights make a left.",2,0
chrisnelder,2020-03-08 14:01:20,"@alevin @timbray @MLiebreich @NB_pik @IPCC_CH Yes indeed. All of our shows have transcripts. On our website, we also have an interactive transcript player that keeps the text and audio in synch as you browse/scroll either one.",0,0
chrisnelder,2020-03-08 13:59:59,@solar_chase Huh. Well at least they're panic-buying food. That's sort-of reasonable.,1,0
chrisnelder,2020-03-08 02:43:39,"@daveregrets @CostaSamaras Life (off Twitter) would be a dream, sweetheart.",1,0
chrisnelder,2020-03-08 01:01:22,"@JigarShahDC All I can say is: It's been a long and winding 5 years since then, full of surprises for everyone, no matter what their position! But I see a few no-brainers: More liquidity doesn't work when the problem isn't illiquidity. And if prices stay low it's going to crush the frackers.",10,1
chrisnelder,2020-03-08 00:57:56,"@JoelTH Ah yes, but did you buy a decade's supply of toilet paper and bottled water?",0,0
chrisnelder,2020-03-07 20:16:26,"Well at least if things get really bad, they'll have lots of toilet paper to eat. https://t.co/n1e8c7mC8S",3,0
chrisnelder,2020-03-07 20:14:09,@Silvio_Marcacci @AwsHenry So weird.,0,0
chrisnelder,2020-03-07 20:10:13,"Precisely so. But stay tuned for the next episode, when we go deeper into the assumptions in the models... https://t.co/LNIgPMKmrL",0,0
chrisnelder,2020-03-07 19:47:05,"@AwsHenry I mean... that's how I would think about it, but....",1,0
chrisnelder,2020-03-07 19:25:13,@greenEnder Good question,1,0
chrisnelder,2020-03-07 18:54:47,"""Deep staters"" will not bring down Rump, but Darwinism will. https://t.co/8f4rUvg0NN",5,0
chrisnelder,2020-03-07 18:37:06,Trapped in your covid bunker with nothing to do but count your 3-year supply of toilet paper rolls again? Why not learn something about how the IPCC climate models under-represent the progress we're making on #energytransition instead? Fun for the whole family. https://t.co/aoq4W2KJnT,85,23
chrisnelder,2020-03-07 18:25:06,@PJCavan As if TP was the ONE THING that you don't want to run out of? Makes no sense.,0,0
chrisnelder,2020-03-07 18:00:00,"What's the obsession with toilet paper? I really don't get it. Do people think paper product manufacturers will stop production? Do they think that if retailers close their doors, that TP will be what we most lack and desire, and not, say, groceries? https://t.co/31q8Rw5hPf",31,2
chrisnelder,2020-03-07 06:29:04,"@gbrooksenglish @democracynow Gonna keep the focus on energy transition for now, but thanks for the suggestion.",3,0
chrisnelder,2020-03-07 04:41:47,:: chef’s kiss :: https://t.co/XHNA74JNOa,2,0
chrisnelder,2020-03-06 20:58:46,"@MBazilian @stevelevine @leslietron @Ed_Crooks @KFJ_FP @liamdenning @russellgold @OilSheppard @EliasHinckley @peter_kiernan @websterdrake @CostaSamaras @robinenergy The model based on the organic decay of algae as modeled by a supercomputer, or whatever?",1,0
chrisnelder,2020-03-06 20:04:15,"@ranimolla You could listen to all the @TransitionShow episodes on climate science. It will either be a worthwhile use of your time, or put you to sleep. Either way, you win!",3,0
chrisnelder,2020-03-06 20:01:49,@cleantechinv To which I would add: zero tolerance for disrespectful or impolite behavior. Instant mute or block. I’m only here for civil debate. No regrets.,1,0
chrisnelder,2020-03-06 18:14:00,"@leslietron @EliasHinckley @stevelevine @Ed_Crooks @KFJ_FP @liamdenning @russellgold @MBazilian @OilSheppard @peter_kiernan @websterdrake @CostaSamaras @robinenergy I was laid up sick for over a week (""how I spent my Christmas vacaction"")... I didn't even see your tweets.",0,0
chrisnelder,2020-03-06 18:13:06,"@Ed_Crooks @EliasHinckley @stevelevine @leslietron @KFJ_FP @liamdenning @russellgold @MBazilian @OilSheppard @peter_kiernan @websterdrake @CostaSamaras @robinenergy For sure...nobody, not even Eli, had pandemic on their list. But a nod's as good as a wink.",1,0
chrisnelder,2020-03-06 17:43:33,@stevelevine @leslietron @Ed_Crooks @KFJ_FP @liamdenning @russellgold @MBazilian @OilSheppard @EliasHinckley @peter_kiernan @websterdrake @CostaSamaras @robinenergy I do regret being so distracted by illness/travel (and mostly offline) that I completely spaced submitting a bid for this year.,1,0
chrisnelder,2020-03-06 17:31:30,@stevelevine @leslietron @Ed_Crooks @KFJ_FP @liamdenning @russellgold @MBazilian @OilSheppard @EliasHinckley @peter_kiernan @websterdrake @CostaSamaras @robinenergy ...and you would have gotten as much credit for it as I will today.,1,0
chrisnelder,2020-03-06 17:30:55,"I'm really pleased to see @BBCSounds tackling this difficult subject, and doing it well in a short segment. Having produced @TransitionShow Ep. 116 https://t.co/55frSqpC7v I know exactly how hard that is. A big win for @jritch whose original research started the RCP8.5 inquiry. https://t.co/CGXlJt6Phd",3,1
chrisnelder,2020-03-06 17:26:40,"@leslietron @Ed_Crooks @KFJ_FP @liamdenning @russellgold @stevelevine @MBazilian @oilsheppard @EliasHinckley @peter_kiernan @websterdrake @CostaSamaras Without dimming any of @robinenergy's well-deserved limelight, I'm going to claim that I didn't lose... I was just two months early.",1,0
chrisnelder,2020-03-06 17:10:03,"@ElectronComm I don't think those two are connected, but I'll be curious about making carbon fibre from bitumen, when (you guessed it) it exists at commercial scale.",1,0
chrisnelder,2020-03-05 23:54:31,Get the producers of HBO's Chernobyl on the line. We have a sequel idea for them. https://t.co/2XXkv3scVb,21,3
chrisnelder,2020-03-05 20:01:11,"@jgkoomey @tyler_bryant @mims I just hope that one of these days, when you're both in your 80s, you and @CostaSamaras can sit on a porch, drinking iced tea, and exchange war stories about your valiant battles against poor font and chart presentation choices.",3,1
chrisnelder,2020-03-05 19:44:27,"And this is why we made @TransitionShow Ep. 116, which is all about those cost assumptions. https://t.co/55frSqpC7v https://t.co/U40PbvuRAw",5,1
chrisnelder,2020-03-05 19:34:40,Starring @liamdenning as Martin Luther. https://t.co/20JUp325p1,3,0
chrisnelder,2020-03-05 19:27:08,@Sustainable2050 So... better/expanded rail isn't even a consideration?,0,0
chrisnelder,2020-03-05 19:25:16,@tyler_bryant @mims I believe @jgkoomey has done such a calculation (or knows who has).,2,1
chrisnelder,2020-03-05 17:33:16,"@tomtomorrow ""Best shipment of Bacetracin ever. They put it in a box, and when that box got to me, there was Bacetracin in it, intact and ready to use. I've never felt so fulfilled when these guys fulfilled my Bacetracin order. Accept no substitutes: If you need Bacetracin, buy it here.""",4,0
chrisnelder,2020-03-05 17:11:24,And you can too -- right here: https://t.co/55frSqpC7v https://t.co/gdwMNzqYXP,0,0
chrisnelder,2020-03-05 00:26:04,"@electronecon @TransitionShow @MLiebreich Don't be! A low geek rating simply means that your material is accessible to non-experts, which in many ways is a harder challenge to meet.",4,0
chrisnelder,2020-03-05 00:22:19,"So if you're looking for an excruciatingly detailed discussion of the IPCC modeling process, keep it right here at @TransitionShow. You know you want it. Geek rating: 10. https://t.co/HpLqZHJMEt",7,0
chrisnelder,2020-03-05 00:12:59,"@EnergyLawJeff @noahqk So...you...don't want to blow all the political capital on an unwinnable healthcare battle instead of taking any action on energy/climate, again?",3,0
chrisnelder,2020-03-04 23:58:20,@MikeGrunwald https://t.co/eH2M9eDyMS,2,0
chrisnelder,2020-03-04 22:08:07,"@bradplumer But before you even get there, somebody has to pony up $4-5bn in capex. That's the deal-killer.",1,0
chrisnelder,2020-03-04 22:02:10,@bradplumer MJB&amp;A also had a useful summary of the joint decision to close the plant: https://t.co/kBLtq9d6j8,0,0
chrisnelder,2020-03-04 22:00:57,"@bradplumer This table from a draft of the report has the key info. At ~$0.07/kWh, not sure keeping it around to make H2 makes sense. https://t.co/Rxa3TEVyjZ",1,0
chrisnelder,2020-03-04 21:59:32,"@bradplumer Might be helpful to refresh on the history of the decision to close Diablo Canyon: https://t.co/Bt4SmdKBYY
The analytical work began with the FOE proposal, found here: https://t.co/yHCaqFD6F1",0,0
chrisnelder,2020-03-04 21:19:24,"@StevenJHeaton @TransitionShow There's a fine line between ""brave"" and ""foolhardy"" but thanks for the vote of confidence.",1,0
chrisnelder,2020-03-04 21:01:32,@Sustainable2050 @MLiebreich @AndreasBierman3 @fuerstenwerth @NB_pik @Lithologicall11 @AukeHoekstra @hausfath @GunnarLuderer @IEA No - this one goes far beyond RCP8.5 and gets into the whole SSP/RCP/IAM framework with all the different outcomes and tries to help advance the dialogue into something much more fruitful than the RCP8.5 debate has been!,3,0
chrisnelder,2020-03-04 19:56:13,"If this doesn't go totally viral, there's no justice in the world. https://t.co/qXrEpEmP30",7,0
chrisnelder,2020-03-04 19:54:14,@eroston Give your kids my contact info in case they decide it's time for an intervention.,1,0
chrisnelder,2020-03-04 19:51:46,@eroston #dadjokes,1,0
chrisnelder,2020-03-04 19:48:12,@mims Just ask your fridge to turn off the light.,2,0
chrisnelder,2020-03-04 19:47:01,@cody_a_hill Neither am I... but perhaps @AmanChitkara or @JamesTFrith can illuminate that point?,4,0
chrisnelder,2020-03-04 19:10:03,"@AmanChitkara @RockyMtnInst @MathyStanislaus Indeed... there are few things more satisfying! Rock on, Aman!",1,0
chrisnelder,2020-03-04 18:56:00,@MBazilian LOL that's awesome,0,0
chrisnelder,2020-03-04 18:48:45,We're just one or two moves away from Doomsday (2008) https://t.co/xKMewiNeLX at this point... https://t.co/LfRI9VItKw,0,1
chrisnelder,2020-03-04 18:35:04,"""The Ultium batteries will add aluminum — so NCMA — and reduce the cobalt content by 70%...  GM has also reduced the amount of wiring currently included in the Chevy Bolt EV battery pack by about 80 percent. This will hopefully drive battery cell costs below the $100/kWh level"" https://t.co/OABIARyERw",76,26
chrisnelder,2020-03-04 18:16:37,@AndreasBierman3 @fuerstenwerth @NB_pik @Lithologicall11 @MLiebreich @Sustainable2050 @AukeHoekstra @hausfath @GunnarLuderer @IEA Still trying to figure that out myself!,1,0
chrisnelder,2020-03-04 18:09:58,@jslovegrove @tbartelme Related: https://t.co/DUB0rbYr4F,2,0
chrisnelder,2020-03-04 17:49:12,"@fuerstenwerth @NB_pik @AndreasBierman3 @Lithologicall11 @MLiebreich @Sustainable2050 @AukeHoekstra @hausfath @GunnarLuderer @IEA Just a quick headsup, since you're all actively engaged in this topic... https://t.co/aoq4W2KJnT",4,1
chrisnelder,2020-03-04 17:38:13,"Just got another of my favorite kind of @TransitionShow listener email: ""I love the podcast and entered clean energy after my PhD because of it. :)"" #winning",17,1
